NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
TMSB4XP2	1	TMSB4XP2	
TSPAN11	1	TSPAN11	
DCAF5	1	DCAF5	
SLC25A29	1	SLC25A29	
OTUD4	1	OTUD4	
MRRF	1	MRRF	
FAM241A	1	FAM241A	
NDRG3	1	NDRG3	
SPARCL1	1	SPARCL1	
KDM2B	1	KDM2B	
MIA2	1	MIA2	
FAM107B	1	FAM107B	
TRIM47	1	TRIM47	
CSPG4P11	1	CSPG4P11	
OSBPL10	1	OSBPL10	
FBXO17	1	FBXO17	
MSH6	1	MSH6	
LRRC15	1	LRRC15	
MVP	1	MVP	
TP53	1	TP53	
MUC20	1	MUC20	
HES7	1	HES7	
GUSBP4	1	GUSBP4	
FGF12	1	FGF12	
CTC1	1	CTC1	
FUT10	1	FUT10	
RPS8	1	RPS8	
PTPRS	1	PTPRS	
MYO10	1	MYO10	
RNF168	1	RNF168	
AQR	1	AQR	
SDHAP1	1	SDHAP1	
NBPF25P	1	NBPF25P	
TMEM117	1	TMEM117	
SLC35F2	1	SLC35F2	
BZW1P2	1	BZW1P2	
HAUS2	1	HAUS2	
RAB23	1	RAB23	
ID2	1	ID2	
ACVR1C	1	ACVR1C	
RNF217	1	RNF217	
VEGFD	1	VEGFD	
FRMD3	1	FRMD3	
CNOT2	1	CNOT2	
ATP6AP1L	1	ATP6AP1L	
ABCD2	1	ABCD2	
TMEM107	1	TMEM107	
CGGBP1	1	CGGBP1	
TPP2	1	TPP2	
ABHD8	1	ABHD8	
PIP4K2B	1	PIP4K2B	
TRIM41	1	TRIM41	
PAGR1	1	PAGR1	
SON	1	SON	
STX4	1	STX4	
BAGE2	1	BAGE2	
PRPF38A	1	PRPF38A	
ACOX2	1	ACOX2	
LRRC27	1	LRRC27	
STN1	1	STN1	
MAP2K7	1	MAP2K7	
LUC7L	1	LUC7L	
TACC1	1	TACC1	
ZNF284	1	ZNF284	
CHKB	1	CHKB	
BBS1	1	BBS1	
PCBP3	1	PCBP3	
TASOR2	1	TASOR2	
SRSF11	1	SRSF11	
CYP27B1	1	CYP27B1	
TRIM38	1	TRIM38	
LINC00324	1	LINC00324	
TBC1D2B	1	TBC1D2B	
FBXO11	1	FBXO11	
MPZL3	1	MPZL3	
PHC1P1	1	PHC1P1	
CCNA1	1	CCNA1	
MXRA5Y	1	MXRA5Y	
SLC2A4RG	1	SLC2A4RG	
BMPER	1	BMPER	
GUSBP11	1	GUSBP11	
SORD	1	SORD	
ZNF404	1	ZNF404	
CCND2-AS1	1	CCND2-AS1	
SH3BP1	1	SH3BP1	
WHAMMP2	1	WHAMMP2	
BEND6	1	BEND6	
TIGD5	1	TIGD5	
IL1A	1	IL1A	
MAFG-DT	1	MAFG-DT	
MOV10	1	MOV10	
AMZ2P1	1	AMZ2P1	
CYB5D1	1	CYB5D1	
MALRD1	1	MALRD1	
GOLGA7	1	GOLGA7	
EIF1B	1	EIF1B	
GPRIN3	1	GPRIN3	
SH3D21	1	SH3D21	
UGT2B15	1	UGT2B15	
ARSG	1	ARSG	
ZNF426	1	ZNF426	
ZNF727	1	ZNF727	
MYNN	1	MYNN	
SETDB1	1	SETDB1	
EFNB3	1	EFNB3	
RIMS3	1	RIMS3	
HDLBP	1	HDLBP	
NDUFS4	1	NDUFS4	
ZNF507	1	ZNF507	
SLC17A7	1	SLC17A7	
PTPRD	1	PTPRD	
TAOK1	1	TAOK1	
ST8SIA5	1	ST8SIA5	
GOLGA8R	1	GOLGA8R	
THBS3	1	THBS3	
ZFX	1	ZFX	
VMO1	1	VMO1	
CD248	1	CD248	
SNTB2	1	SNTB2	
BIRC2	1	BIRC2	
UBD	1	UBD	
ROBO2	1	ROBO2	
NBEAP5	1	NBEAP5	
RPS5	1	RPS5	
TMC1	1	TMC1	
FOXL2NB	1	FOXL2NB	
RBM18	1	RBM18	
FOXO3B	1	FOXO3B	
CSRNP2	1	CSRNP2	
RPS15A	1	RPS15A	
LINC00941	1	LINC00941	
IFT20	1	IFT20	
LINC02616	1	LINC02616	
NLGN4X	1	NLGN4X	
CHD2	1	CHD2	
MYB	1	MYB	
LINC02656	1	LINC02656	
CX3CL1	1	CX3CL1	
STX16	1	STX16	
ANKRD33B	1	ANKRD33B	
ENSG00000233223	1	LOC100996842	
TXLNA	1	TXLNA	
AADACL2-AS1	1	AADACL2-AS1	
GRM5P1	1	GRM5P1	
ZNNT1	1	ZNNT1	
RPL15P3	1	RPL15P3	
TRPC3	1	TRPC3	
RAD51AP2	1	RAD51AP2	
RPS24	1	RPS24	
CARMAL	1	CARMAL	
TTC37	1	TTC37	
AFAP1	1	AFAP1	
RAB27B	1	RAB27B	
GBP1	1	GBP1	
ZNF471	1	ZNF471	
PPRC1	1	PPRC1	
SEC22B	1	SEC22B	
INPP4A	1	INPP4A	
RPS6KC1	1	RPS6KC1	
TPT1	1	TPT1	
IGSF10	1	IGSF10	
PLCD1	1	PLCD1	
TRIM14	1	TRIM14	
AGL	1	AGL	
LINC01940	1	LINC01940	
KDM7A	1	KDM7A	
UBALD1	1	UBALD1	
WHAMMP3	1	WHAMMP3	
TBC1D32	1	TBC1D32	
TRIM46	1	TRIM46	
ABI2	1	ABI2	
A2M-AS1	1	A2M-AS1	
TNFRSF1B	1	TNFRSF1B	
YPEL3	1	YPEL3	
SNX5	1	SNX5	
ZNF767P	1	ZNF767P	
PTENP1	1	PTENP1	
MCAM	1	MCAM	
EXTL2	1	EXTL2	
N4BP2L2	1	N4BP2L2	
LINC01579	1	LINC01579	
PAQR4	1	PAQR4	
MSS51	1	MSS51	
MDC1	1	MDC1	
EPHB1	1	EPHB1	
MAPK3	1	MAPK3	
MRPL30	1	MRPL30	
TMEM121B	1	TMEM121B	
ZNF316	1	ZNF316	
ANKRD35	1	ANKRD35	
GOLGA2	1	GOLGA2	
CHP1	1	CHP1	
SEMA6D	1	SEMA6D	
ZNF16	1	ZNF16	
PRR3	1	PRR3	
SKOR1	1	SKOR1	
KDM3B	1	KDM3B	
MMP13	1	MMP13	
PRIMPOL	1	PRIMPOL	
LYRM7	1	LYRM7	
PLXNC1	1	PLXNC1	
FOXJ3	1	FOXJ3	
EDIL3	1	EDIL3	
ILK	1	ILK	
L3HYPDH	1	L3HYPDH	
ZNF677	1	ZNF677	
GABRG2	1	GABRG2	
CHASERR	1	CHASERR	
STAMBPL1	1	STAMBPL1	
HLA-A	1	HLA-A	
CTSK	1	CTSK	
IQCJ-SCHIP1	1	IQCJ-SCHIP1	
PTOV1	1	PTOV1	
IRX4	1	IRX4	
BTBD19	1	BTBD19	
HAND2	1	HAND2	
FAHD2CP	1	FAHD2CP	
SIRPB3P	1	SIRPB3P	
TTC33	1	TTC33	
C10orf90	1	C10orf90	
AMN1	1	AMN1	
CDC42EP4	1	CDC42EP4	
CBR1	1	CBR1	
MAPK8IP2	1	MAPK8IP2	
MST1L	1	MST1L	
NPHP4	1	NPHP4	
RPL21P75	1	RPL21P75	
LRRC37A15P	1	LRRC37A15P	
SSX2IP	1	SSX2IP	
DNAH7	1	DNAH7	
ZFP64	1	ZFP64	
BTNL9	1	BTNL9	
PCDH10-DT	1	PCDH10-DT	
AGAP2	1	AGAP2	
ZNF678	1	ZNF678	
ARNT	1	ARNT	
ZNF446	1	ZNF446	
MIR137HG	1	MIR137HG	
SSU72	1	SSU72	
BCL11A	1	BCL11A	
RAB40B	1	RAB40B	
PABPC4	1	PABPC4	
SDR39U1	1	SDR39U1	
GGT5	1	GGT5	
MOB1A	1	MOB1A	
NBPF20	1	NBPF20	
HSD17B1-AS1	1	HSD17B1-AS1	
LINC01089	1	LINC01089	
ZNF559	1	ZNF559	
RPL14P1	1	RPL14P1	
GOLGA8M	1	GOLGA8M	
NFKBIL1	1	NFKBIL1	
PPP1R3B	1	PPP1R3B	
SLCO1C1	1	SLCO1C1	
SMC6	1	SMC6	
IGFBP2	1	IGFBP2	
ZBTB26	1	ZBTB26	
NR1H3	1	NR1H3	
EMB	1	EMB	
NPIPA2	1	NPIPA2	
SSTR2	1	SSTR2	
SPOCD1	1	SPOCD1	
RPL4P4	1	RPL4P4	
CDK19	1	CDK19	
LPP	1	LPP	
ZNF711	1	ZNF711	
VAT1	1	VAT1	
LSM14B	1	LSM14B	
TPTE	1	TPTE	
ZBTB10	1	ZBTB10	
WASH6P	1	WASH6P	
NORAD	1	NORAD	
RSRP1	1	RSRP1	
ZPLD1	1	ZPLD1	
IRAG2	1	IRAG2	
CD27-AS1	1	CD27-AS1	
PCNT	1	PCNT	
KANTR	1	KANTR	
SIDT1	1	SIDT1	
AKIRIN2	1	AKIRIN2	
STAG1	1	STAG1	
PDE4DIP	1	PDE4DIP	
CERS1	1	CERS1	
FERMT3	1	FERMT3	
HOXD1	1	HOXD1	
SEMA6C	1	SEMA6C	
GDPD3	1	GDPD3	
GCNA	1	GCNA	
MAD1L1	1	MAD1L1	
B3GNT7	1	B3GNT7	
DDR2	1	DDR2	
ZNF496	1	ZNF496	
EVA1B	1	EVA1B	
SERPINB9	1	SERPINB9	
RBAK	1	RBAK	
USP32P3	1	USP32P3	
MBOAT2	1	MBOAT2	
LINC02454	1	LINC02454	
PSMB10	1	PSMB10	
KDR	1	KDR	
MOB3A	1	MOB3A	
NCOA6	1	NCOA6	
PAX3	1	PAX3	
MAN2C1	1	MAN2C1	
NPL	1	NPL	
ST6GALNAC5	1	ST6GALNAC5	
NPIPA5	1	NPIPA5	
RNF31	1	RNF31	
RPS13	1	RPS13	
LINC00672	1	LINC00672	
NSMCE3	1	NSMCE3	
FEZ2	1	FEZ2	
RPL23A	1	RPL23A	
MACORIS	1	MACORIS	
NTAN1	1	NTAN1	
PCDHA3	1	PCDHA3	
TMEM183BP	1	TMEM183BP	
LBX2-AS1	1	LBX2-AS1	
CRTC2	1	CRTC2	
MRPS6	1	MRPS6	
RAB5A	1	RAB5A	
OLFM2	1	OLFM2	
GSTT2	1	GSTT2	
DEDD	1	DEDD	
CCDC102A	1	CCDC102A	
HNRNPA0	1	HNRNPA0	
NBEAP6	1	NBEAP6	
HHAT	1	HHAT	
PREP	1	PREP	
C19orf44	1	C19orf44	
SYF2	1	SYF2	
MAP9	1	MAP9	
ZNF202	1	ZNF202	
SRI	1	SRI	
SH3BP5L	1	SH3BP5L	
MRPL42	1	MRPL42	
LMBRD1	1	LMBRD1	
DGLUCY	1	DGLUCY	
CROCCP2	1	CROCCP2	
MLH3	1	MLH3	
TEF	1	TEF	
CSGALNACT2	1	CSGALNACT2	
ZNF276	1	ZNF276	
MAGEC2	1	MAGEC2	
RPGRIP1L	1	RPGRIP1L	
ZP1	1	ZP1	
FNDC1	1	FNDC1	
PTH2R	1	PTH2R	
SLC7A2	1	SLC7A2	
IGBP1	1	IGBP1	
HEXA	1	HEXA	
FAM117B	1	FAM117B	
ANKRD45	1	ANKRD45	
RPRD2	1	RPRD2	
N4BP3	1	N4BP3	
OGA	1	OGA	
CACNA1H	1	CACNA1H	
CTSO	1	CTSO	
CXXC5	1	CXXC5	
EFEMP2	1	EFEMP2	
CHD9	1	CHD9	
SRRM3	1	SRRM3	
SIAE	1	SIAE	
CDRT1	1	CDRT1	
XDH	1	XDH	
ENSG00000216775	1	LOC730101	
PTK7	1	PTK7	
HOXC11	1	HOXC11	
CCDC50	1	CCDC50	
SCYL3	1	SCYL3	
USP42	1	USP42	
ZNF324	1	ZNF324	
ERN1	1	ERN1	
PCDHA11	1	PCDHA11	
LRRC37A17P	1	LRRC37A17P	
RPL28	1	RPL28	
RPL17	1	RPL17	
KRI1	1	KRI1	
MDN1	1	MDN1	
ZBTB11	1	ZBTB11	
SLC25A25-AS1	1	SLC25A25-AS1	
PLP2	1	PLP2	
PPWD1	1	PPWD1	
ANAPC1P2	1	ANAPC1P2	
GPR176	1	GPR176	
BTBD2	1	BTBD2	
SLC2A9	1	SLC2A9	
RBPMS2	1	RBPMS2	
MELTF-AS1	1	MELTF-AS1	
FRZB	1	FRZB	
HMGA1P8	1	HMGA1P8	
PRKXP1	1	PRKXP1	
P3H4	1	P3H4	
ZNF835	1	ZNF835	
MRTFB	1	MRTFB	
IFT22	1	IFT22	
SEC31A	1	SEC31A	
ECSCR	1	ECSCR	
ARFGEF1	1	ARFGEF1	
FKBP11	1	FKBP11	
GRIN3B	1	GRIN3B	
TBX2	1	TBX2	
KANSL1	1	KANSL1	
ZRANB2	1	ZRANB2	
FOXL2	1	FOXL2	
GPBP1	1	GPBP1	
REPIN1	1	REPIN1	
WSCD1	1	WSCD1	
BRD4	1	BRD4	
LUM	1	LUM	
GNAI3	1	GNAI3	
RHBDL1	1	RHBDL1	
SOX9-AS1	1	SOX9-AS1	
ZSCAN12	1	ZSCAN12	
WDR91	1	WDR91	
CHRM2	1	CHRM2	
ZNF286A	1	ZNF286A	
DGCR8	1	DGCR8	
KANK3	1	KANK3	
PINLYP	1	PINLYP	
MRPL16	1	MRPL16	
KRBA2	1	KRBA2	
MRPS18B	1	MRPS18B	
ZNF322	1	ZNF322	
UNC5A	1	UNC5A	
ZNF687	1	ZNF687	
OPRD1	1	OPRD1	
HOXC9	1	HOXC9	
DUSP2	1	DUSP2	
LINC00996	1	LINC00996	
UBE2R2	1	UBE2R2	
PROSER3	1	PROSER3	
PI16	1	PI16	
AHSA2P	1	AHSA2P	
COX19	1	COX19	
PLOD1	1	PLOD1	
KDM6A	1	KDM6A	
SEPTIN4	1	SEPTIN4	
RPS3	1	RPS3	
ZNF512	1	ZNF512	
ZNF3	1	ZNF3	
CHRNE	1	CHRNE	
MACROH2A2	1	MACROH2A2	
CIC	1	CIC	
NSRP1	1	NSRP1	
ATAT1	1	ATAT1	
XPOT	1	XPOT	
PAGE5	1	PAGE5	
USF1	1	USF1	
MTA1	1	MTA1	
OSTC	1	OSTC	
NPHP1	1	NPHP1	
LINC02806	1	LINC02806	
CDK13	1	CDK13	
PCDH19	1	PCDH19	
RPL19	1	RPL19	
TRAM1L1	1	TRAM1L1	
ERFL	1	ERFL	
TTLL1	1	TTLL1	
FOSL2	1	FOSL2	
TSPOAP1-AS1	1	TSPOAP1-AS1	
RASSF9	1	RASSF9	
LAG3	1	LAG3	
MIDN	1	MIDN	
SAMHD1	1	SAMHD1	
SNAPC4	1	SNAPC4	
CFAP74	1	CFAP74	
PRKD2	1	PRKD2	
QARS1	1	QARS1	
RNF43	1	RNF43	
ZCCHC9	1	ZCCHC9	
ZNF181	1	ZNF181	
IGFLR1	1	IGFLR1	
UCN2	1	UCN2	
SLU7	1	SLU7	
GAL3ST2	1	GAL3ST2	
GAPDHP32	1	GAPDHP32	
CDH7	1	CDH7	
ZNF189	1	ZNF189	
TBCCD1	1	TBCCD1	
AMBRA1	1	AMBRA1	
NHSL2	1	NHSL2	
ZNF710	1	ZNF710	
FAAH	1	FAAH	
TTI1	1	TTI1	
LINC00887	1	LINC00887	
BEX1	1	BEX1	
ANKZF1	1	ANKZF1	
PROCA1	1	PROCA1	
GALM	1	GALM	
EIF3J-DT	1	EIF3J-DT	
PARP11	1	PARP11	
LINC01391	1	LINC01391	
NUCKS1	1	NUCKS1	
DYNLT2B	1	DYNLT2B	
PROM2	1	PROM2	
CYP1A1	1	CYP1A1	
EMX2OS	1	EMX2OS	
ZFPM2-AS1	1	ZFPM2-AS1	
TPTE2P1	1	TPTE2P1	
CLIP3	1	CLIP3	
ENPP1	1	ENPP1	
INPP5E	1	INPP5E	
ANKRD17	1	ANKRD17	
SLCO4A1	1	SLCO4A1	
NFXL1	1	NFXL1	
DNAJC18	1	DNAJC18	
RPS27AP16	1	RPS27AP16	
GPR174	1	GPR174	
HERC2P7	1	HERC2P7	
SFT2D2	1	SFT2D2	
DPYSL2	1	DPYSL2	
ABCD4	1	ABCD4	
ZNF354A	1	ZNF354A	
CXCL8	1	CXCL8	
TNFRSF25	1	TNFRSF25	
ARPIN	1	ARPIN	
KRBA1	1	KRBA1	
WASH7P	1	WASH7P	
PARP4	1	PARP4	
SPSB4	1	SPSB4	
SPON1	1	SPON1	
CALML4	1	CALML4	
SART1	1	SART1	
RNF144A	1	RNF144A	
GRM5	1	GRM5	
ZNF136	1	ZNF136	
IRAG1	1	IRAG1	
FAM227A	1	FAM227A	
MRPL19	1	MRPL19	
EMX2	1	EMX2	
ZBTB45	1	ZBTB45	
CHMP4A	1	CHMP4A	
CTNNA2	1	CTNNA2	
OTULINL	1	OTULINL	
USP36	1	USP36	
P3H1	1	P3H1	
LOC100507642	1	LOC100507642	
RRAS	1	RRAS	
KLHDC8B	1	KLHDC8B	
ACACB	1	ACACB	
GPATCH8	1	GPATCH8	
CYTOR	1	CYTOR	
MEG8	1	MEG8	
KREMEN1	1	KREMEN1	
ARID2	1	ARID2	
IFT122	1	IFT122	
SERHL2	1	SERHL2	
XRN2	1	XRN2	
ZNF815P	1	ZNF815P	
CDX1	1	CDX1	
NXPH3	1	NXPH3	
EPB41L4A-AS1	1	EPB41L4A-AS1	
ZNF432	1	ZNF432	
NME3	1	NME3	
MIS18BP1	1	MIS18BP1	
TENM1	1	TENM1	
TOR1AIP1	1	TOR1AIP1	
BCAN	1	BCAN	
CHROMR	1	CHROMR	
DDX58	1	DDX58	
CGB7	1	CGB7	
HSD11B1L	1	HSD11B1L	
HNRNPUL2-BSCL2	1	HNRNPUL2-BSCL2	
GOLGA2P11	1	GOLGA2P11	
LINC00517	1	LINC00517	
CCDC144B	1	CCDC144B	
GPR4	1	GPR4	
MMP25-AS1	1	MMP25-AS1	
MOGS	1	MOGS	
TTYH2	1	TTYH2	
CMTM7	1	CMTM7	
ALX1	1	ALX1	
DRAM2	1	DRAM2	
CYP2S1	1	CYP2S1	
SEMA3D	1	SEMA3D	
PPP1R32	1	PPP1R32	
RPS3A	1	RPS3A	
BRINP3	1	BRINP3	
PTPN22	1	PTPN22	
TENT4A	1	TENT4A	
MYL5	1	MYL5	
MAP1S	1	MAP1S	
WASH3P	1	WASH3P	
SMIM10L2A	1	SMIM10L2A	
TAPBPL	1	TAPBPL	
ZNF217	1	ZNF217	
ATE1-AS1	1	ATE1-AS1	
PIKFYVE	1	PIKFYVE	
ANKRD36C	1	ANKRD36C	
COASY	1	COASY	
NEPRO	1	NEPRO	
PDIA3	1	PDIA3	
PHKG1	1	PHKG1	
PCED1A	1	PCED1A	
PPP2R3A	1	PPP2R3A	
TRIM3	1	TRIM3	
ZNF638	1	ZNF638	
RPL35A	1	RPL35A	
PRR15	1	PRR15	
USP20	1	USP20	
RAD51-AS1	1	RAD51-AS1	
PRRC2C	1	PRRC2C	
SLC25A53	1	SLC25A53	
PPM1A	1	PPM1A	
IFIT5	1	IFIT5	
PRR14	1	PRR14	
GTF2F2P1	1	GTF2F2P1	
EEPD1	1	EEPD1	
JUP	1	JUP	
SREK1IP1	1	SREK1IP1	
COL28A1	1	COL28A1	
HOXC-AS2	1	HOXC-AS2	
CDH5	1	CDH5	
KNTC1	1	KNTC1	
SERTAD4-AS1	1	SERTAD4-AS1	
CUL9	1	CUL9	
KLHDC9	1	KLHDC9	
CEP68	1	CEP68	
FABP4	1	FABP4	
PHF3	1	PHF3	
APOL1	1	APOL1	
PRPF39	1	PRPF39	
KLHDC3	1	KLHDC3	
CFDP1	1	CFDP1	
ZNF487	1	ZNF487	
PPM1M	1	PPM1M	
THBS4	1	THBS4	
XPC	1	XPC	
SQSTM1	1	SQSTM1	
REST	1	REST	
LINC02604	1	LINC02604	
MCMBP	1	MCMBP	
LANCL1	1	LANCL1	
PRKAA1	1	PRKAA1	
REV3L	1	REV3L	
OSR1	1	OSR1	
H1-10-AS1	1	H1-10-AS1	
BIRC6	1	BIRC6	
BTF3	1	BTF3	
SMYD5	1	SMYD5	
LUZP1	1	LUZP1	
SETD2	1	SETD2	
LINC01119	1	LINC01119	
SNHG12	1	SNHG12	
YPEL2	1	YPEL2	
ZNF791	1	ZNF791	
HTR2B	1	HTR2B	
IQCK	1	IQCK	
LINC01096	1	LINC01096	
PRPF40B	1	PRPF40B	
TGIF1	1	TGIF1	
ABCG4	1	ABCG4	
HEBP2	1	HEBP2	
TRIM69	1	TRIM69	
HOXB5	1	HOXB5	
MRPS5	1	MRPS5	
NBPF15	1	NBPF15	
RAD9A	1	RAD9A	
FAM227B	1	FAM227B	
DPY19L2P1	1	DPY19L2P1	
ZBTB40	1	ZBTB40	
C4A	1	C4A	
IL1RL2	1	IL1RL2	
VGLL4	1	VGLL4	
AGTRAP	1	AGTRAP	
MEAF6	1	MEAF6	
TIFA	1	TIFA	
FAM210B	1	FAM210B	
PRSS35	1	PRSS35	
ARHGAP11B-DT	1	ARHGAP11B-DT	
HECW2-AS1	1	HECW2-AS1	
ZNF169	1	ZNF169	
ALKBH8	1	ALKBH8	
RPL39P3	1	RPL39P3	
MYSM1	1	MYSM1	
SMG1P7	1	SMG1P7	
THPO	1	THPO	
TTL	1	TTL	
LINC02084	1	LINC02084	
PCBP1	1	PCBP1	
SPARC	1	SPARC	
ZC3H11A	1	ZC3H11A	
HCG11	1	HCG11	
LRRC75B	1	LRRC75B	
HAR1A	1	HAR1A	
RPS27	1	RPS27	
HSFX1	1	HSFX1	
NUAK1	1	NUAK1	
GPSM3	1	GPSM3	
LINC01446	1	LINC01446	
SMARCAL1	1	SMARCAL1	
FAM133A	1	FAM133A	
EWSAT1	1	EWSAT1	
BBS12	1	BBS12	
KLHDC1	1	KLHDC1	
CSPG4P12	1	CSPG4P12	
POC1B	1	POC1B	
RPL23AP42	1	RPL23AP42	
RPS3AP6	1	RPS3AP6	
TESK2	1	TESK2	
BMP3	1	BMP3	
LINC02649	1	LINC02649	
POLK	1	POLK	
FHAD1	1	FHAD1	
RPS27A	1	RPS27A	
CCDC140	1	CCDC140	
LINC02875	1	LINC02875	
N4BP1	1	N4BP1	
UNC119B	1	UNC119B	
LIME1	1	LIME1	
ARHGAP11A	1	ARHGAP11A	
S100A6	1	S100A6	
SARDH	1	SARDH	
RCAN3	1	RCAN3	
VPS13D	1	VPS13D	
CREBRF	1	CREBRF	
CYP2B7P	1	CYP2B7P	
RNF187	1	RNF187	
POU2F2-AS1	1	POU2F2-AS1	
CACTIN-AS1	1	CACTIN-AS1	
ERMN	1	ERMN	
INTU	1	INTU	
SORL1	1	SORL1	
JAK2	1	JAK2	
COLQ	1	COLQ	
PCDHAC1	1	PCDHAC1	
TRAC	1	TRAC	
ATG2B	1	ATG2B	
SCAMP5	1	SCAMP5	
RPL30	1	RPL30	
HGD	1	HGD	
EGLN3	1	EGLN3	
RGS14	1	RGS14	
PDZRN3	1	PDZRN3	
CAPS	1	CAPS	
UBE2Q2P6	1	UBE2Q2P6	
HOMER1	1	HOMER1	
CEP19	1	CEP19	
SMPD4BP	1	SMPD4BP	
ADCY5	1	ADCY5	
BRINP1	1	BRINP1	
PTGES3P1	1	PTGES3P1	
DRD2	1	DRD2	
ZNF584	1	ZNF584	
COG3	1	COG3	
SLIT3	1	SLIT3	
RPL10P9	1	RPL10P9	
MSC	1	MSC	
FAM193A	1	FAM193A	
ZNF528	1	ZNF528	
H2BW3P	1	H2BW3P	
CA2	1	CA2	
EEF1B2	1	EEF1B2	
SLC13A3	1	SLC13A3	
PTPRN2	1	PTPRN2	
LZTR1	1	LZTR1	
RNF2	1	RNF2	
ZNF225	1	ZNF225	
ZNF180	1	ZNF180	
BIVM	1	BIVM	
PHETA2	1	PHETA2	
DPH6	1	DPH6	
LAMC3	1	LAMC3	
LINC00565	1	LINC00565	
ZFP69B	1	ZFP69B	
RALGAPB	1	RALGAPB	
KIRREL3	1	KIRREL3	
CUTC	1	CUTC	
PHB2	1	PHB2	
NRGN	1	NRGN	
RPS3AP26	1	RPS3AP26	
RSF1	1	RSF1	
MITD1	1	MITD1	
PAPSS1	1	PAPSS1	
TTC30B	1	TTC30B	
FER1L5	1	FER1L5	
LINC01844	1	LINC01844	
EEF1G	1	EEF1G	
DSCAM	1	DSCAM	
TRIM66	1	TRIM66	
FAM78B-AS1	1	FAM78B-AS1	
LINC01415	1	LINC01415	
ICA1L	1	ICA1L	
TRIM28	1	TRIM28	
RTL6	1	RTL6	
CAD	1	CAD	
LINC02683	1	LINC02683	
MCPH1-AS1	1	MCPH1-AS1	
PTGFR	1	PTGFR	
FRG1JP	1	FRG1JP	
TUBA1A	1	TUBA1A	
AP3M2	1	AP3M2	
RPL5	1	RPL5	
SLC35C2	1	SLC35C2	
LRRC37A2	1	LRRC37A2	
BBOX1	1	BBOX1	
CNOT10	1	CNOT10	
LRRC14	1	LRRC14	
COL26A1	1	COL26A1	
U2SURP	1	U2SURP	
RPL4P5	1	RPL4P5	
PKD1P6	1	PKD1P6	
CA11	1	CA11	
DDIT3	1	DDIT3	
PDIA3P1	1	PDIA3P1	
DCUN1D4	1	DCUN1D4	
ZNF329	1	ZNF329	
BCAR3	1	BCAR3	
SMARCA2	1	SMARCA2	
WDR31	1	WDR31	
CPA6	1	CPA6	
ZNF398	1	ZNF398	
KRIT1	1	KRIT1	
HOXA5	1	HOXA5	
LIPT1	1	LIPT1	
TYK2	1	TYK2	
SETD1B	1	SETD1B	
PCDHGA9	1	PCDHGA9	
POLI	1	POLI	
HCG4	1	HCG4	
CLN8-AS1	1	CLN8-AS1	
TUSC3	1	TUSC3	
TNFRSF8	1	TNFRSF8	
THY1	1	THY1	
TAOK2	1	TAOK2	
GORAB	1	GORAB	
HHIPL1	1	HHIPL1	
PPIL3	1	PPIL3	
TUBE1	1	TUBE1	
ZNF592	1	ZNF592	
CBFA2T2	1	CBFA2T2	
STXBP5-AS1	1	STXBP5-AS1	
HECA	1	HECA	
LAMTOR3	1	LAMTOR3	
RPS17	1	RPS17	
EDC4	1	EDC4	
ENSG00000267040	1	LOC100505549	
JMJD7	1	JMJD7	
DGKD	1	DGKD	
C6orf136	1	C6orf136	
RSL24D1	1	RSL24D1	
MYLK2	1	MYLK2	
ZNF891	1	ZNF891	
CUBN	1	CUBN	
ASTN1	1	ASTN1	
ZNF667	1	ZNF667	
KCTD17	1	KCTD17	
MINDY2	1	MINDY2	
PCNX2	1	PCNX2	
CLBA1	1	CLBA1	
USP21	1	USP21	
THBS4-AS1	1	THBS4-AS1	
CBARP	1	CBARP	
CCDC136	1	CCDC136	
CACNG7	1	CACNG7	
CAB39L	1	CAB39L	
MYCN	1	MYCN	
LCP1	1	LCP1	
PRPF38B	1	PRPF38B	
INAFM1	1	INAFM1	
BAZ2B	1	BAZ2B	
CPT1B	1	CPT1B	
CCDC162P	1	CCDC162P	
NRSN2	1	NRSN2	
FHIT	1	FHIT	
PUS3	1	PUS3	
CPNE1	1	CPNE1	
SRD5A2	1	SRD5A2	
TXNL4B	1	TXNL4B	
SRCIN1	1	SRCIN1	
CEACAM22P	1	CEACAM22P	
PMS2	1	PMS2	
ZCCHC7	1	ZCCHC7	
LINC00574	1	LINC00574	
PARD3	1	PARD3	
POMGNT2	1	POMGNT2	
SUGT1P4-STRA6LP-CCDC180	1	SUGT1P4-STRA6LP-CCDC180	
LCT-AS1	1	LCT-AS1	
TTC39C	1	TTC39C	
HESX1	1	HESX1	
EFCAB13	1	EFCAB13	
FRG1HP	1	FRG1HP	
ZNF274	1	ZNF274	
CCDC71	1	CCDC71	
MLKL	1	MLKL	
DBR1	1	DBR1	
KRT8	1	KRT8	
DOC2B	1	DOC2B	
LINC02507	1	LINC02507	
ZCWPW2	1	ZCWPW2	
RPS20	1	RPS20	
SOCS2-AS1	1	SOCS2-AS1	
AP4M1	1	AP4M1	
VPS13B	1	VPS13B	
CD200	1	CD200	
RGPD2	1	RGPD2	
NDUFB4	1	NDUFB4	
RPGR	1	RPGR	
PKD1P4	1	PKD1P4	
RPS7	1	RPS7	
GALNT9	1	GALNT9	
ENSG00000249328	1	LOC101927040	
SLC38A6	1	SLC38A6	
C2orf27A	1	C2orf27A	
